filepath,line_number,string_content,category,surrounding_code
lib\data\models\material_model.g.dart,143,approved,KEYS,"ityStatus.approved: 'approved',"
lib\data\models\material_model.g.dart,144,rejected,KEYS,"ityStatus.rejected: 'rejected',"
lib\data\models\material_model.g.dart,145,quarantined,KEYS,"Status.quarantined: 'quarantined',"
lib\data\models\of_order_model.dart,4,of_order_model.freezed.dart,UI_VISIBLE,part 'of_order_model.freezed.dart';
lib\data\models\of_order_model.dart,5,of_order_model.g.dart,UI_VISIBLE,part 'of_order_model.g.dart';
lib\data\models\of_order_model.dart,192,0,KEYS,"String().padLeft(2, '0');"
lib\data\models\of_order_model.dart,193,0,KEYS,"String().padLeft(2, '0');"
lib\data\models\of_order_model.dart,195,OF$year$month$day$sequence,INTERNAL,return 'OF$year$month$day$sequence';
lib\data\models\of_order_model.dart,275,Brouillon,INTERNAL,return 'Brouillon';
lib\data\models\of_order_model.dart,277,Planifié,INTERNAL,return 'Planifié';
lib\data\models\of_order_model.dart,279,En attente matériaux,UI_VISIBLE,return 'En attente matériaux';
lib\data\models\of_order_model.dart,281,En cours,UI_VISIBLE,return 'En cours';
lib\data\models\of_order_model.dart,283,Contrôle qualité,UI_VISIBLE,return 'Contrôle qualité';
lib\data\models\of_order_model.dart,285,Terminé,INTERNAL,return 'Terminé';
lib\data\models\of_order_model.dart,287,Livré,INTERNAL,return 'Livré';
lib\data\models\of_order_model.dart,289,Annulé,INTERNAL,return 'Annulé';
lib\data\models\of_order_model.dart,297,Faible,INTERNAL,return 'Faible';
lib\data\models\of_order_model.dart,299,Normal,INTERNAL,return 'Normal';
lib\data\models\of_order_model.dart,301,Élevé,INTERNAL,return 'Élevé';
lib\data\models\of_order_model.dart,303,Urgent,INTERNAL,return 'Urgent';
lib\data\models\of_order_model.dart,311,En attente,UI_VISIBLE,return 'En attente';
lib\data\models\of_order_model.dart,313,En cours,UI_VISIBLE,return 'En cours';
lib\data\models\of_order_model.dart,315,Réussi,INTERNAL,return 'Réussi';
lib\data\models\of_order_model.dart,317,Échoué,INTERNAL,return 'Échoué';
lib\data\models\of_order_model.dart,319,Retravaillé,INTERNAL,return 'Retravaillé';
lib\data\models\of_order_model.dart,349,statusUpdateHistory,INTERNAL,'statusUpdateHistory': [
lib\data\models\of_order_model.dart,350,statusUpdateHistory,INTERNAL,"...metadata['statusUpdateHistory'] ?? [],"
lib\data\models\of_order_model.dart,352,from,KEYS,"'from': status.name,"
lib\data\models\of_order_model.dart,353,to,KEYS,"'to': newStatus.name,"
lib\data\models\of_order_model.dart,354,timestamp,KEYS,'timestamp': now.toIso8601Strin
lib\data\models\of_order_model.dart,355,updatedBy,INTERNAL,"'updatedBy': updatedBy,"
lib\data\models\of_order_model.dart,415,ofNumber,INTERNAL,"'ofNumber': ofNumber,"
lib\data\models\of_order_model.dart,416,title,KEYS,"'title': title,"
lib\data\models\of_order_model.dart,417,clientName,INTERNAL,"'clientName': clientName,"
lib\data\models\of_order_model.dart,418,productReference,INTERNAL,"'productReference': productReference,"
lib\data\models\of_order_model.dart,419,plannedQuantity,INTERNAL,"'plannedQuantity': plannedQuantity,"
lib\data\models\of_order_model.dart,420,unit,KEYS,"'unit': unit,"
lib\data\models\of_order_model.dart,421,status,KEYS,"'status': status.name,"
lib\data\models\of_order_model.dart,422,priority,KEYS,"'priority': priority.name,"
lib\data\models\of_order_model.dart,423,progressPercentage,INTERNAL,'progressPercentage': progressPercentage
lib\data\models\of_order_model.dart,424,plannedCompletionDate,INTERNAL,'plannedCompletionDate': plannedCompletionD
lib\data\models\of_order_model.dart,425,deliveryDeadline,INTERNAL,'deliveryDeadline': deliveryDeadline?.
lib\data\models\of_order_model.dart,426,isOverdue,INTERNAL,"'isOverdue': isOverdue,"
lib\data\models\of_order_model.dart,427,isDeliveryOverdue,INTERNAL,"'isDeliveryOverdue': isDeliveryOverdue,"
lib\data\models\of_order_model.dart,428,efficiency,KEYS,"'efficiency': efficiency,"
lib\data\models\of_order_model.dart,429,isWithinBudget,INTERNAL,"'isWithinBudget': isWithinBudget,"
lib\data\models\of_order_model.dart,437,description,KEYS,"'description': description,"
lib\data\models\of_order_model.dart,438,productionLine,INTERNAL,"'productionLine': productionLine,"
lib\data\models\of_order_model.dart,439,supervisorId,INTERNAL,"'supervisorId': supervisorId,"
lib\data\models\of_order_model.dart,440,plannedStartDate,INTERNAL,'plannedStartDate': plannedStartDate?.
lib\data\models\of_order_model.dart,441,actualStartDate,INTERNAL,'actualStartDate': actualStartDate?.t
lib\data\models\of_order_model.dart,442,actualCompletionDate,INTERNAL,'actualCompletionDate': actualCompletionDa
lib\data\models\of_order_model.dart,443,actualDeliveryDate,INTERNAL,'actualDeliveryDate': actualDeliveryDate
lib\data\models\of_order_model.dart,444,requiredMaterials,INTERNAL,"'requiredMaterials': requiredMaterials,"
lib\data\models\of_order_model.dart,445,qualitySpecifications,INTERNAL,'qualitySpecifications': qualitySpecificati
lib\data\models\of_order_model.dart,446,qualityStatus,INTERNAL,'qualityStatus': qualityStatus.name
lib\data\models\of_order_model.dart,447,actualQuantity,INTERNAL,"'actualQuantity': actualQuantity,"
lib\data\models\of_order_model.dart,448,goodQuantity,INTERNAL,"'goodQuantity': goodQuantity,"
lib\data\models\of_order_model.dart,449,rejectedQuantity,INTERNAL,"'rejectedQuantity': rejectedQuantity,"
lib\data\models\of_order_model.dart,450,allocatedBudget,INTERNAL,"'allocatedBudget': allocatedBudget,"
lib\data\models\of_order_model.dart,451,actualCost,INTERNAL,"'actualCost': actualCost,"
lib\data\models\of_order_model.dart,452,budgetVariance,INTERNAL,"'budgetVariance': budgetVariance,"
lib\data\models\of_order_model.dart,453,scrapRate,INTERNAL,"'scrapRate': scrapRate,"
lib\data\models\of_order_model.dart,454,productionNotes,INTERNAL,'productionNotes': productionNotes.ma
lib\data\models\of_order_model.dart,455,qualityChecks,INTERNAL,'qualityChecks': qualityChecks.map(
lib\data\models\of_order_model.dart,456,createdAt,INTERNAL,'createdAt': createdAt.toIso860
lib\data\models\of_order_model.dart,457,updatedAt,INTERNAL,'updatedAt': updatedAt.toIso860
lib\data\models\of_order_model.dart,458,createdBy,INTERNAL,"'createdBy': createdBy,"
lib\data\models\of_order_model.dart,459,updatedBy,INTERNAL,"'updatedBy': updatedBy,"
lib\data\models\of_order_model.dart,460,version,KEYS,"'version': version,"
lib\data\models\of_order_model.dart,461,metadata,KEYS,"'metadata': metadata,"
lib\data\models\of_order_model.freezed.dart,6,of_order_model.dart,UI_VISIBLE,part of 'of_order_model.dart';
lib\data\models\of_order_model.freezed.dart,15,It seems like you constructed your class using `MyClass._()`. This constructor is only meant to be used by freezed and you are not supposed to need it nor use it.\nPlease check the documentation here for more information: https://github.com/rrousselGit/freezed#[REDACTED],UI_VISIBLE,'It seems like you constructed your class using `MyClass._()`. This constructor is only meant to be used by freezed and you are not supposed to need it nor use it.\nPlease check the documentation here for more information: https://github.com/rrousselGit/freezed#[REDACTED]');
lib\data\models\of_order_model.freezed.dart,189,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,422,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,836,"OfOrder(ofNumber: $ofNumber, title: $title, description: $description, clientName: $clientName, productReference: $productReference, plannedQuantity: $plannedQuantity, unit: $unit, status: $status, priority: $priority, qualityStatus: $qualityStatus, productionLine: $productionLine, supervisorId: $supervisorId, plannedStartDate: $plannedStartDate, actualStartDate: $actualStartDate, plannedCompletionDate: $plannedCompletionDate, actualCompletionDate: $actualCompletionDate, deliveryDeadline: $deliveryDeadline, actualDeliveryDate: $actualDeliveryDate, requiredMaterials: $requiredMaterials, qualitySpecifications: $qualitySpecifications, productionNotes: $productionNotes, qualityChecks: $qualityChecks, progressPercentage: $progressPercentage, actualQuantity: $actualQuantity, goodQuantity: $goodQuantity, rejectedQuantity: $rejectedQuantity, allocatedBudget: $allocatedBudget, actualCost: $actualCost, createdAt: $createdAt, updatedAt: $updatedAt, createdBy: $createdBy, updatedBy: $updatedBy, version: $version, metadata: $metadata)",UI_VISIBLE,"return 'OfOrder(ofNumber: $ofNumber, title: $title, description: $description, clientName: $clientName, productReference: $productReference, plannedQuantity: $plannedQuantity, unit: $unit, status: $status, priority: $priority, qualityStatus: $qualityStatus, productionLine: $productionLine, supervisorId: $supervisorId, plannedStartDate: $plannedStartDate, actualStartDate: $actualStartDate, plannedCompletionDate: $plannedCompletionDate, actualCompletionDate: $actualCompletionDate, deliveryDeadline: $deliveryDeadline, actualDeliveryDate: $actualDeliveryDate, requiredMaterials: $requiredMaterials, qualitySpecifications: $qualitySpecifications, productionNotes: $productionNotes, qualityChecks: $qualityChecks, progressPercentage: $progressPercentage, actualQuantity: $actualQuantity, goodQuantity: $goodQuantity, rejectedQuantity: $rejectedQuantity, allocatedBudget: $allocatedBudget, actualCost: $actualCost, createdAt: $createdAt, updatedAt: $updatedAt, createdBy: $createdBy, updatedBy: $updatedBy, version: $version, metadata: $metadata)';"
lib\data\models\of_order_model.freezed.dart,953,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1191,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1241,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1293,"ProductionNote(id: $id, content: $content, authorId: $authorId, timestamp: $timestamp)",UI_VISIBLE,"return 'ProductionNote(id: $id, content: $content, authorId: $authorId, timestamp: $timestamp)';"
lib\data\models\of_order_model.freezed.dart,1318,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1408,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1474,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.freezed.dart,1542,"QualityCheck(id: $id, checkpoint: $checkpoint, passed: $passed, notes: $notes, inspectorId: $inspectorId, timestamp: $timestamp)",UI_VISIBLE,"return 'QualityCheck(id: $id, checkpoint: $checkpoint, passed: $passed, notes: $notes, inspectorId: $inspectorId, timestamp: $timestamp)';"
lib\data\models\of_order_model.freezed.dart,1570,vm:prefer-inline,UI_VISIBLE,@pragma('vm:prefer-inline')
lib\data\models\of_order_model.g.dart,3,of_order_model.dart,UI_VISIBLE,part of 'of_order_model.dart';
lib\data\models\of_order_model.g.dart,11,ofNumber,INTERNAL,"ofNumber: json['ofNumber'] as String,"
lib\data\models\of_order_model.g.dart,12,title,KEYS,"title: json['title'] as String,"
lib\data\models\of_order_model.g.dart,13,description,KEYS,"description: json['description'] as String,"
lib\data\models\of_order_model.g.dart,14,clientName,INTERNAL,"clientName: json['clientName'] as String,"
lib\data\models\of_order_model.g.dart,15,productReference,INTERNAL,"ductReference: json['productReference'] as String,"
lib\data\models\of_order_model.g.dart,16,plannedQuantity,INTERNAL,"nnedQuantity: (json['plannedQuantity'] as num).toInt(),"
lib\data\models\of_order_model.g.dart,17,unit,KEYS,"unit: json['unit'] as String,"
lib\data\models\of_order_model.g.dart,18,status,KEYS,"StatusEnumMap, json['status']),"
lib\data\models\of_order_model.g.dart,19,priority,KEYS,"iorityEnumMap, json['priority']),"
lib\data\models\of_order_model.g.dart,21,qualityStatus,INTERNAL,"StatusEnumMap, json['qualityStatus']) ??"
lib\data\models\of_order_model.g.dart,23,productionLine,INTERNAL,"roductionLine: json['productionLine'] as String?,"
lib\data\models\of_order_model.g.dart,24,supervisorId,INTERNAL,"supervisorId: json['supervisorId'] as String?,"
lib\data\models\of_order_model.g.dart,25,plannedStartDate,INTERNAL,nnedStartDate: json['plannedStartDate'] == null
lib\data\models\of_order_model.g.dart,27,plannedStartDate,INTERNAL,"DateTime.parse(json['plannedStartDate'] as String),"
lib\data\models\of_order_model.g.dart,28,actualStartDate,INTERNAL,tualStartDate: json['actualStartDate'] == null
lib\data\models\of_order_model.g.dart,30,actualStartDate,INTERNAL,"DateTime.parse(json['actualStartDate'] as String),"
lib\data\models\of_order_model.g.dart,31,plannedCompletionDate,INTERNAL,ompletionDate: json['plannedCompletionDate'] == null
lib\data\models\of_order_model.g.dart,33,plannedCompletionDate,INTERNAL,"DateTime.parse(json['plannedCompletionDate'] as String),"
lib\data\models\of_order_model.g.dart,34,actualCompletionDate,INTERNAL,ompletionDate: json['actualCompletionDate'] == null
lib\data\models\of_order_model.g.dart,36,actualCompletionDate,INTERNAL,"DateTime.parse(json['actualCompletionDate'] as String),"
lib\data\models\of_order_model.g.dart,37,deliveryDeadline,INTERNAL,iveryDeadline: json['deliveryDeadline'] == null
lib\data\models\of_order_model.g.dart,39,deliveryDeadline,INTERNAL,"DateTime.parse(json['deliveryDeadline'] as String),"
lib\data\models\of_order_model.g.dart,40,actualDeliveryDate,INTERNAL,lDeliveryDate: json['actualDeliveryDate'] == null
lib\data\models\of_order_model.g.dart,42,actualDeliveryDate,INTERNAL,"DateTime.parse(json['actualDeliveryDate'] as String),"
lib\data\models\of_order_model.g.dart,43,requiredMaterials,INTERNAL,redMaterials: (json['requiredMaterials'] as List<dynamic>?)
lib\data\models\of_order_model.g.dart,47,qualitySpecifications,INTERNAL,ecifications: (json['qualitySpecifications'] as List<dynamic>?)
lib\data\models\of_order_model.g.dart,51,productionNotes,INTERNAL,ductionNotes: (json['productionNotes'] as List<dynamic>?)
lib\data\models\of_order_model.g.dart,55,qualityChecks,INTERNAL,ualityChecks: (json['qualityChecks'] as List<dynamic>?)
lib\data\models\of_order_model.g.dart,59,progressPercentage,INTERNAL,ssPercentage: (json['progressPercentage'] as num?)?.toInt()
lib\data\models\of_order_model.g.dart,60,actualQuantity,INTERNAL,tualQuantity: (json['actualQuantity'] as num?)?.toInt()
lib\data\models\of_order_model.g.dart,61,goodQuantity,INTERNAL,goodQuantity: (json['goodQuantity'] as num?)?.toInt()
lib\data\models\of_order_model.g.dart,62,rejectedQuantity,INTERNAL,ctedQuantity: (json['rejectedQuantity'] as num?)?.toInt()
lib\data\models\of_order_model.g.dart,63,allocatedBudget,INTERNAL,ocatedBudget: (json['allocatedBudget'] as num?)?.toDouble
lib\data\models\of_order_model.g.dart,64,actualCost,INTERNAL,actualCost: (json['actualCost'] as num?)?.toDouble
lib\data\models\of_order_model.g.dart,65,createdAt,INTERNAL,"DateTime.parse(json['createdAt'] as String),"
lib\data\models\of_order_model.g.dart,66,updatedAt,INTERNAL,"DateTime.parse(json['updatedAt'] as String),"
lib\data\models\of_order_model.g.dart,67,createdBy,INTERNAL,"createdBy: json['createdBy'] as String,"
lib\data\models\of_order_model.g.dart,68,updatedBy,INTERNAL,"updatedBy: json['updatedBy'] as String?,"
lib\data\models\of_order_model.g.dart,69,version,KEYS,version: (json['version'] as num?)?.toInt()
lib\data\models\of_order_model.g.dart,70,metadata,KEYS,"metadata: json['metadata'] as Map<String, dyn"
lib\data\models\of_order_model.g.dart,75,ofNumber,INTERNAL,"'ofNumber': instance.ofNumber,"
lib\data\models\of_order_model.g.dart,76,title,KEYS,"'title': instance.title,"
lib\data\models\of_order_model.g.dart,77,description,KEYS,'description': instance.descripti
